LogType,EventID,Source,Time,Message
System,22,Microsoft-Windows-Eventlog,Tue Sep  2 09:11:27 2025,4201 Microsoft-Windows-USBVideo/Analytic
System,-1073734815,Service Control Manager,Mon Sep  1 16:00:45 2025,45000 Intel(R) Platform License Manager Service
System,22,Microsoft-Windows-Eventlog,Mon Sep  1 16:00:44 2025,4201 Microsoft-Windows-USBVideo/Analytic
System,21,Microsoft-Windows-HAL,Mon Sep  1 09:20:13 2025,3221225473
System,21,Microsoft-Windows-HAL,Mon Sep  1 09:20:13 2025,3221225473
System,21,Microsoft-Windows-HAL,Mon Sep  1 09:20:13 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Mon Sep  1 09:19:25 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Mon Sep  1 09:19:25 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Mon Sep  1 09:19:19 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,-1073414128,BTHUSB,Wed Aug 27 14:19:39 2025, (a4:c6:9a:60:aa:c4)
System,-1073414128,BTHUSB,Wed Aug 27 14:19:25 2025, (a4:c6:9a:60:aa:c4)
System,20,Microsoft-Windows-WindowsUpdateClient,Wed Aug 27 11:17:41 2025,0x80246007 Intel - System - 2.2.10205.3620 {ff4526ec-44c1-4a9d-a908-3c95a60cd01a} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,20,Microsoft-Windows-WindowsUpdateClient,Wed Aug 27 09:15:59 2025,0x80073d02 9MSMLRH6LZF3-Microsoft.WindowsNotepad {ebbf796a-466d-41ee-909c-d0617651cc58} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,1796,Microsoft-Windows-TPM-WMI,Wed Aug 27 09:07:26 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Wed Aug 27 09:07:26 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Wed Aug 27 08:58:56 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Wed Aug 27 08:58:56 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Wed Aug 27 08:58:51 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,-1073734793,Service Control Manager,Tue Aug 26 14:42:55 2025,Elevoc Control Service 1 120000 1 Restart the service
System,20,Microsoft-Windows-WindowsUpdateClient,Tue Aug 26 09:34:02 2025,0x80073d02 9WZDNCRFJBMP-MICROSOFT.WINDOWSSTORE {2a039202-b50e-4bda-9678-d7748f56b8fb} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,21,Microsoft-Windows-HAL,Tue Aug 26 09:14:58 2025,3221225473
System,21,Microsoft-Windows-HAL,Tue Aug 26 09:14:58 2025,3221225473
System,21,Microsoft-Windows-HAL,Tue Aug 26 09:14:57 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Tue Aug 26 09:14:10 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Tue Aug 26 09:14:10 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Tue Aug 26 09:14:05 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Aug 25 09:48:31 2025,0x80073d02 9NMPJ99VJBWV-Microsoft.YourPhone {40914a2e-a821-46de-b140-df28944a81a7} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Aug 25 09:44:07 2025,0x80073d02 9MSSGKG348SP-MicrosoftWindows.Client.WebExperience {e2fc5f3e-16e1-48e3-9e7e-9fd0acd2942b} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Aug 25 09:40:29 2025,0x8024200b Intel - System - 2.2.10205.3620 {b1a79c07-c911-4d6d-9340-18b37cd9b6ee} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,1796,Microsoft-Windows-TPM-WMI,Mon Aug 25 09:23:02 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Mon Aug 25 09:23:02 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Mon Aug 25 09:23:02 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,20,Microsoft-Windows-WindowsUpdateClient,Wed Aug 20 09:50:28 2025,0x80073d02 9NMPJ99VJBWV-Microsoft.YourPhone {83e4e998-882c-4c30-8795-d97b47c7bad7} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Wed Aug 20 09:49:13 2025,0x80073d02 9MSMLRH6LZF3-Microsoft.WindowsNotepad {5030c378-f8a4-4f3a-a538-629f7bcd26f2} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Wed Aug 20 09:41:31 2025,0x80073d02 9MSSGKG348SP-MicrosoftWindows.Client.WebExperience {6ddae36e-e79b-436b-bdd1-5e3344406ea6} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,10010,DCOM,Wed Aug 20 09:27:09 2025,{8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19}
System,21,Microsoft-Windows-HAL,Wed Aug 20 09:12:02 2025,3221225473
System,21,Microsoft-Windows-HAL,Wed Aug 20 09:12:02 2025,3221225473
System,21,Microsoft-Windows-HAL,Wed Aug 20 09:12:02 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Wed Aug 20 09:11:23 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Wed Aug 20 09:11:23 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Wed Aug 20 09:11:18 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,-1073734818,Service Control Manager,Tue Aug 19 12:21:21 2025,ScRegSetValueExW Start %%5
System,20,Microsoft-Windows-WindowsUpdateClient,Tue Aug 19 09:14:13 2025,0x80242016 2025-06 Cumulative Update Preview for Windows 11 Version 24H2 for x64-based Systems (KB5060829) {73d4be2f-c31f-4970-87e6-f391913ebd3d} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,20,Microsoft-Windows-WindowsUpdateClient,Tue Aug 19 09:14:13 2025,0x80242016 2025-07 Cumulative Update for Windows 11 Version 24H2 for x64-based Systems (KB5062553) {c56cbfe5-6477-44bc-86d8-c3808040fa7a} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,20,Microsoft-Windows-WindowsUpdateClient,Tue Aug 19 09:14:13 2025,0x800f0841 2025-07 Cumulative Update Preview for Windows 11 Version 24H2 for x64-based Systems (KB5062660) (26100.4770) {8768ce69-a3b7-4cac-bea3-e71b53c4fb34} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,20,Microsoft-Windows-WindowsUpdateClient,Tue Aug 19 09:14:13 2025,0x80242016 2025-05 Cumulative Update Preview for Windows 11 Version 24H2 for x64-based Systems (KB5058499) {a079578a-f688-4076-a4f8-185788b1bf5d} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}
System,1796,Microsoft-Windows-TPM-WMI,Tue Aug 19 09:07:26 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Tue Aug 19 09:07:26 2025,-2147020471
System,22,Microsoft-Windows-Eventlog,Tue Aug 19 09:02:25 2025,4201 Microsoft-Windows-USBVideo/Analytic
System,22,Microsoft-Windows-Eventlog,Mon Aug 18 13:54:47 2025,4201 Microsoft-Windows-USBVideo/Analytic
System,-2147477640,EventLog,Mon Aug 18 13:54:47 2025,13:54:03 ‎18/‎08/‎2025   3015  
System,10010,DCOM,Mon Aug 18 13:23:03 2025,{B91D5831-B1BD-4608-8198-D72E155020F7}
System,-1073734801,Service Control Manager,Mon Aug 18 13:21:03 2025,Update Orchestrator Service %%2149884192
System,10010,DCOM,Mon Aug 18 13:21:03 2025,{B91D5831-B1BD-4608-8198-D72E155020F7}
System,-1073734801,Service Control Manager,Mon Aug 18 13:19:03 2025,Update Orchestrator Service %%2149884192
System,1796,Microsoft-Windows-TPM-WMI,Mon Aug 18 13:09:04 2025,-2147020471
System,1796,Microsoft-Windows-TPM-WMI,Mon Aug 18 13:09:04 2025,-2147020471
System,-1073734801,Service Control Manager,Mon Aug 18 13:06:06 2025,Update Orchestrator Service %%2149884192
System,22,Microsoft-Windows-Eventlog,Mon Aug 18 13:04:03 2025,4201 Microsoft-Windows-USBVideo/Analytic
System,1796,Microsoft-Windows-TPM-WMI,Mon Aug 18 12:53:02 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Mon Aug 18 12:49:27 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,10317,Microsoft-Windows-NDIS,Tue Aug  5 14:49:49 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,21,Microsoft-Windows-HAL,Tue Aug  5 11:24:00 2025,3221225473
System,21,Microsoft-Windows-HAL,Tue Aug  5 11:24:00 2025,3221225473
System,21,Microsoft-Windows-HAL,Tue Aug  5 11:24:00 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Tue Aug  5 11:23:13 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Tue Aug  5 11:23:08 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Aug  4 16:26:48 2025,0x80073d02 9NTXGKQ8P7N0-MicrosoftWindows.CrossDevice {6733d777-3359-485b-9648-cf0dce9284e2} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Aug  4 16:26:48 2025,0x80073d02 9WZDNCRD29V9-MICROSOFT.MICROSOFTOFFICEHUB {21b2dcb8-8802-41d6-a3a8-1b59614771ca} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Aug  4 13:48:39 2025,0x80073d02 9NHT9RB2F4HD-Microsoft.Copilot {277bbc4e-bdb5-4f36-ac03-6065769ff389} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Aug  4 13:48:33 2025,0x80073d02 9WZDNCRD29V9-MICROSOFT.MICROSOFTOFFICEHUB {21b2dcb8-8802-41d6-a3a8-1b59614771ca} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Mon Aug  4 13:45:44 2025,0x80073d02 9NTXGKQ8P7N0-MicrosoftWindows.CrossDevice {6733d777-3359-485b-9648-cf0dce9284e2} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,1796,Microsoft-Windows-TPM-WMI,Mon Aug  4 13:34:58 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Mon Aug  4 13:34:53 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,21,Microsoft-Windows-HAL,Wed Jul 30 11:52:34 2025,3221225473
System,21,Microsoft-Windows-HAL,Wed Jul 30 11:52:34 2025,3221225473
System,21,Microsoft-Windows-HAL,Wed Jul 30 11:52:34 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Wed Jul 30 11:51:45 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Wed Jul 30 11:51:40 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,20,Microsoft-Windows-WindowsUpdateClient,Tue Jul 29 12:30:12 2025,0x80073d02 9NHT9RB2F4HD-Microsoft.Copilot {395a0b17-725b-4f48-86ba-ab57a23638f8} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,10317,Microsoft-Windows-NDIS,Tue Jul 29 12:25:12 2025,{bcab0b12-4aca-4a44-9084-17000207b8b4} 12 14918723521478656 Kaspersky VPN 76
System,20,Microsoft-Windows-WindowsUpdateClient,Tue Jul 29 12:20:39 2025,0x80073d02 9NMPJ99VJBWV-Microsoft.YourPhone {51ef0e01-b1be-41c3-a302-92340e258087} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,1796,Microsoft-Windows-TPM-WMI,Tue Jul 29 11:04:31 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Tue Jul 29 11:04:26 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,10010,DCOM,Fri Jul 25 11:27:31 2025,{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}
System,21,Microsoft-Windows-HAL,Fri Jul 25 11:05:33 2025,3221225473
System,21,Microsoft-Windows-HAL,Fri Jul 25 11:05:33 2025,3221225473
System,21,Microsoft-Windows-HAL,Fri Jul 25 11:05:33 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Fri Jul 25 11:05:08 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Fri Jul 25 11:05:03 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,10010,DCOM,Wed Jul 23 15:54:59 2025,{08728914-3F57-4D52-9E31-49DAECA5A80A}
System,10010,DCOM,Wed Jul 23 15:54:59 2025,{08728914-3F57-4D52-9E31-49DAECA5A80A}
System,20,Microsoft-Windows-WindowsUpdateClient,Wed Jul 23 12:06:21 2025,0x80073d02 9NMPJ99VJBWV-Microsoft.YourPhone {3f02cb49-c71d-4cbd-868a-3743cbf6bea1} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Wed Jul 23 12:06:19 2025,0x80073d02 9NTXGKQ8P7N0-MicrosoftWindows.CrossDevice {276b3c8a-7165-4be3-ae44-0cd2c554e242} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Wed Jul 23 11:23:30 2025,0x80073d02 9NTXGKQ8P7N0-MicrosoftWindows.CrossDevice {276b3c8a-7165-4be3-ae44-0cd2c554e242} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Wed Jul 23 11:20:57 2025,0x80073d02 9NMPJ99VJBWV-Microsoft.YourPhone {3f02cb49-c71d-4cbd-868a-3743cbf6bea1} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,1796,Microsoft-Windows-TPM-WMI,Wed Jul 23 11:08:38 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Wed Jul 23 11:08:33 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,21,Microsoft-Windows-HAL,Fri Jul 18 13:54:34 2025,3221225473
System,21,Microsoft-Windows-HAL,Fri Jul 18 13:54:34 2025,3221225473
System,21,Microsoft-Windows-HAL,Fri Jul 18 13:54:34 2025,3221225473
System,20,Microsoft-Windows-WindowsUpdateClient,Fri Jul 18 13:22:45 2025,0x80073d02 9NMPJ99VJBWV-Microsoft.YourPhone {dc87f6dc-129b-4dd0-a3d3-2a6221225007} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,1796,Microsoft-Windows-TPM-WMI,Fri Jul 18 13:04:40 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Fri Jul 18 13:04:35 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,21,Microsoft-Windows-HAL,Wed Jul  9 10:25:25 2025,3221225473
System,21,Microsoft-Windows-HAL,Wed Jul  9 10:25:25 2025,3221225473
System,21,Microsoft-Windows-HAL,Wed Jul  9 10:25:24 2025,3221225473
System,10317,Microsoft-Windows-NDIS,Wed Jul  9 10:03:28 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,1796,Microsoft-Windows-TPM-WMI,Wed Jul  9 10:01:37 2025,-2147020471
System,21,Microsoft-Windows-HAL,Fri Jul  4 13:03:00 2025,3221225473
System,21,Microsoft-Windows-HAL,Fri Jul  4 13:03:00 2025,3221225473
System,21,Microsoft-Windows-HAL,Fri Jul  4 13:03:00 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Fri Jul  4 13:02:09 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Fri Jul  4 13:02:09 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,20,Microsoft-Windows-WindowsUpdateClient,Wed Jul  2 10:19:30 2025,0x80073d02 9NTXGKQ8P7N0-MicrosoftWindows.CrossDevice {45e929e4-3f4f-4755-bc2f-a45a28f3895a} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Wed Jul  2 10:18:48 2025,0x80073d02 9MSSGKG348SP-MicrosoftWindows.Client.WebExperience {0a3c0b2d-f40c-442d-9919-fdd017d49a8d} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,1796,Microsoft-Windows-TPM-WMI,Wed Jul  2 10:08:52 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Wed Jul  2 10:08:52 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,-1073734813,Service Control Manager,Thu Jun 26 14:29:30 2025,30000 KSDE5.21
System,-1073734813,Service Control Manager,Thu Jun 26 14:29:30 2025,30000 AVP21.21
System,21,Microsoft-Windows-HAL,Thu Jun 26 11:02:53 2025,3221225473
System,21,Microsoft-Windows-HAL,Thu Jun 26 11:02:52 2025,3221225473
System,21,Microsoft-Windows-HAL,Thu Jun 26 11:02:52 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Thu Jun 26 11:02:05 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Thu Jun 26 11:02:00 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,20,Microsoft-Windows-WindowsUpdateClient,Wed Jun 25 10:35:14 2025,0x80073d02 9NTXGKQ8P7N0-MicrosoftWindows.CrossDevice {5a21e614-ba5d-47a0-85cc-12e736695236} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,1796,Microsoft-Windows-TPM-WMI,Wed Jun 25 10:21:08 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Wed Jun 25 10:21:08 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,20,Microsoft-Windows-WindowsUpdateClient,Wed Jun 18 14:25:20 2025,0x80073d02 9NMPJ99VJBWV-Microsoft.YourPhone {7c4ac2f0-d622-4e21-88b2-4f7e61ad7c88} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,21,Microsoft-Windows-HAL,Wed Jun 18 10:39:50 2025,3221225473
System,21,Microsoft-Windows-HAL,Wed Jun 18 10:39:50 2025,3221225473
System,21,Microsoft-Windows-HAL,Wed Jun 18 10:39:50 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Wed Jun 18 09:52:36 2025,-2147020471
System,20,Microsoft-Windows-WindowsUpdateClient,Wed Jun 18 09:19:58 2025,0x80073d02 9NMPJ99VJBWV-Microsoft.YourPhone {7c4ac2f0-d622-4e21-88b2-4f7e61ad7c88} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,10000,DCOM,Wed Jun 18 09:06:41 2025,"""C:\Users\DS4Y Cohort 3\AppData\Local\Microsoft\OneDrive\25.085.0504.0002\FileCoAuth.exe"" -Embedding 2147958009 {544C4C52-DE0B-4D14-9510-21745381D5CA}"
System,10000,DCOM,Wed Jun 18 09:01:52 2025,"""C:\Users\DS4Y Cohort 3\AppData\Local\Microsoft\OneDrive\25.085.0504.0002\FileCoAuth.exe"" -Embedding 2147958009 {94269C4E-071A-4116-90E6-52E557067E4E}"
System,10000,DCOM,Wed Jun 18 09:01:52 2025,"""C:\Users\DS4Y Cohort 3\AppData\Local\Microsoft\OneDrive\25.085.0504.0002\FileCoAuth.exe"" -Embedding 2147958009 {94269C4E-071A-4116-90E6-52E557067E4E}"
System,10000,DCOM,Wed Jun 18 09:01:52 2025,"""C:\Users\DS4Y Cohort 3\AppData\Local\Microsoft\OneDrive\25.085.0504.0002\FileCoAuth.exe"" -Embedding 2147958009 {94269C4E-071A-4116-90E6-52E557067E4E}"
System,10000,DCOM,Wed Jun 18 09:01:52 2025,"""C:\Users\DS4Y Cohort 3\AppData\Local\Microsoft\OneDrive\25.085.0504.0002\FileCoAuth.exe"" -Embedding 2147958009 {94269C4E-071A-4116-90E6-52E557067E4E}"
System,10000,DCOM,Wed Jun 18 09:00:36 2025,"""C:\Users\DS4Y Cohort 3\AppData\Local\Microsoft\OneDrive\25.085.0504.0002\FileCoAuth.exe"" -Embedding 2147958009 {544C4C52-DE0B-4D14-9510-21745381D5CA}"
System,1796,Microsoft-Windows-TPM-WMI,Wed Jun 18 09:00:29 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Wed Jun 18 09:00:24 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,10000,DCOM,Fri Jun  6 14:33:53 2025,"""C:\Users\DS4Y Cohort 3\AppData\Local\Microsoft\OneDrive\25.085.0504.0002\FileCoAuth.exe"" -Embedding 2147958009 {544C4C52-DE0B-4D14-9510-21745381D5CA}"
System,20,Microsoft-Windows-WindowsUpdateClient,Fri Jun  6 13:17:10 2025,"0x8024200b Elevoc Technology Co.,Ltd - AudioProcessingObject - 4.0.5.234 {7eee19d2-61f8-43f1-bb37-27e27789b95a} 1 {8b24b027-1dee-babb-9a95-3517dfb9c552}"
System,10317,Microsoft-Windows-NDIS,Fri Jun  6 12:40:12 2025,{5d7d6fb8-f970-43dc-9074-04e212493874} 12 14918723521478656 Kaspersky VPN 76
System,10000,DCOM,Fri Jun  6 12:24:19 2025,"""C:\Users\DS4Y Cohort 3\AppData\Local\Microsoft\OneDrive\25.085.0504.0002\FileCoAuth.exe"" -Embedding 2147958009 {94269C4E-071A-4116-90E6-52E557067E4E}"
System,10000,DCOM,Fri Jun  6 12:24:19 2025,"""C:\Users\DS4Y Cohort 3\AppData\Local\Microsoft\OneDrive\25.085.0504.0002\FileCoAuth.exe"" -Embedding 2147958009 {94269C4E-071A-4116-90E6-52E557067E4E}"
System,10000,DCOM,Fri Jun  6 12:24:19 2025,"""C:\Users\DS4Y Cohort 3\AppData\Local\Microsoft\OneDrive\25.085.0504.0002\FileCoAuth.exe"" -Embedding 2147958009 {94269C4E-071A-4116-90E6-52E557067E4E}"
System,10000,DCOM,Fri Jun  6 12:24:19 2025,"""C:\Users\DS4Y Cohort 3\AppData\Local\Microsoft\OneDrive\25.085.0504.0002\FileCoAuth.exe"" -Embedding 2147958009 {94269C4E-071A-4116-90E6-52E557067E4E}"
System,10000,DCOM,Fri Jun  6 12:22:28 2025,"""C:\Users\DS4Y Cohort 3\AppData\Local\Microsoft\OneDrive\25.085.0504.0002\FileCoAuth.exe"" -Embedding 2147958009 {544C4C52-DE0B-4D14-9510-21745381D5CA}"
System,1796,Microsoft-Windows-TPM-WMI,Fri Jun  6 12:22:16 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Fri Jun  6 12:22:16 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,10000,DCOM,Tue Jun  3 16:05:03 2025,"""C:\Users\DS4Y Cohort 3\AppData\Local\Microsoft\OneDrive\25.085.0504.0002\FileCoAuth.exe"" -Embedding 2147958009 {544C4C52-DE0B-4D14-9510-21745381D5CA}"
System,20,Microsoft-Windows-WindowsUpdateClient,Tue Jun  3 11:41:59 2025,0x80073d02 9NMPJ99VJBWV-Microsoft.YourPhone {0d64f810-b270-4276-8a59-cca18ac6783c} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Tue Jun  3 11:17:44 2025,0x80073d02 9NBLGGH4LS1F-Microsoft.StorePurchaseApp {d3cb5184-1fd2-41cd-9368-9ecb39951214} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,10000,DCOM,Tue Jun  3 10:38:10 2025,"""C:\Users\DS4Y Cohort 3\AppData\Local\Microsoft\OneDrive\25.085.0504.0002\FileCoAuth.exe"" -Embedding 2147958009 {544C4C52-DE0B-4D14-9510-21745381D5CA}"
System,21,Microsoft-Windows-HAL,Tue Jun  3 10:32:28 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Tue Jun  3 10:31:37 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Tue Jun  3 10:31:32 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,21,Microsoft-Windows-HAL,Mon Jun  2 10:13:29 2025,3221225473
System,21,Microsoft-Windows-HAL,Mon Jun  2 10:13:28 2025,3221225473
System,21,Microsoft-Windows-HAL,Mon Jun  2 10:13:28 2025,3221225473
System,1796,Microsoft-Windows-TPM-WMI,Mon Jun  2 10:11:01 2025,-2147020471
System,10317,Microsoft-Windows-NDIS,Mon Jun  2 10:11:01 2025,{12be0f84-80cb-4b38-84bc-e84e4f9fb207} 4 19985273135824896 Microsoft Wi-Fi Direct Virtual Adapter #2 74
System,20,Microsoft-Windows-WindowsUpdateClient,Wed May 28 10:12:38 2025,0x80073d02 9NMPJ99VJBWV-Microsoft.YourPhone {9325a2d3-8d04-4ebd-8357-4d73770dfdd1} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Wed May 28 10:12:37 2025,0x80073d02 9WZDNCRFJBMP-MICROSOFT.WINDOWSSTORE {6ddca95b-a65e-4095-a2bb-52126665e2e1} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,10010,DCOM,Wed May 28 10:06:01 2025,{08728914-3F57-4D52-9E31-49DAECA5A80A}
System,20,Microsoft-Windows-WindowsUpdateClient,Wed May 28 09:58:16 2025,0x80073d02 9WZDNCRFJBMP-MICROSOFT.WINDOWSSTORE {6ddca95b-a65e-4095-a2bb-52126665e2e1} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
System,20,Microsoft-Windows-WindowsUpdateClient,Wed May 28 09:58:01 2025,0x80073d02 9NZKPSTSNW4P-Microsoft.XboxGamingOverlay {9240854a-ee73-421e-bc0f-2559d088e1f1} 1 {855e8a7c-ecb4-4ca3-b045-1dfa50104289}
